ID,Date,CO,NO2,NOx,O3,PM10,SO2,Year,Month,Month_anomaly_scores,Month_anomaly
2732,2018-06-26,176.0,13.570423107448105,17.217235012960003,58.77172698775056,15.506625278494589,3.070217824753395,2018,6,0.05541212086567604,1
2733,2018-06-27,243.0,16.8,21.7,45.1,14.0,3.3,2018,6,0.05541212086567604,1
2734,2018-06-28,252.0,16.4,21.0,53.9,12.0,2.8,2018,6,0.05541212086567604,1
2735,2018-06-29,212.0,10.8,14.2,73.5,16.0,3.2,2018,6,0.05541212086567604,1
2736,2018-06-30,165.0,7.1,9.6,70.8,17.0,2.9,2018,6,0.05541212086567604,1
2737,2018-07-01,179.0,12.5,17.9,50.7,11.0,3.1,2018,7,0.061987630837816665,1
2738,2018-07-02,177.0,15.9,22.3,50.0,12.0,3.0,2018,7,0.061987630837816665,1
2739,2018-07-03,154.0,9.344656547619046,11.83188663040657,71.08394848445577,15.491685990130367,2.8937970806522695,2018,7,0.061987630837816665,1
2740,2018-07-04,193.0,15.0,17.4,80.2,26.0,2.9,2018,7,0.061987630837816665,1
2741,2018-07-05,427.577180803964,23.27045034496098,33.40792111732653,62.37247543661102,28.0,3.1982174132132064,2018,7,0.061987630837816665,1
2742,2018-07-06,227.0,9.3,11.7,93.7,30.0,2.7,2018,7,0.061987630837816665,1
2743,2018-07-07,193.0,12.5,14.7,84.5,20.0,3.1,2018,7,0.061987630837816665,1
2744,2018-07-08,176.0,9.6,11.8,78.6,20.0,3.3,2018,7,0.061987630837816665,1
2745,2018-07-09,195.0,10.5,12.9,64.8,15.0,3.0,2018,7,0.061987630837816665,1
2746,2018-07-10,216.0,12.4,16.3,60.9,14.0,2.6,2018,7,0.061987630837816665,1
2747,2018-07-11,243.0,11.0,13.8,52.5,18.0,2.5,2018,7,0.061987630837816665,1
2748,2018-07-12,199.0,11.0,13.5,68.2,14.0,2.7,2018,7,0.061987630837816665,1
2749,2018-07-13,204.0,9.8,12.1,74.2,18.0,2.9,2018,7,0.061987630837816665,1
2750,2018-07-14,220.0,9.2,11.4,68.5,16.0,2.6,2018,7,0.061987630837816665,1
2751,2018-07-15,216.0,10.3,12.9,63.7,15.0,2.8,2018,7,0.061987630837816665,1
2752,2018-07-16,243.0,13.1,18.6,58.8,14.0,2.6,2018,7,0.061987630837816665,1
2753,2018-07-17,225.0,11.7,15.0,73.0,15.0,3.1,2018,7,0.061987630837816665,1
2754,2018-07-18,243.0,8.3,10.8,59.0,11.0,2.6,2018,7,0.061987630837816665,1
2755,2018-07-19,354.0,10.6,13.4,53.8,12.0,2.6,2018,7,0.061987630837816665,1
2756,2018-07-20,489.0,19.5,28.1,39.7,21.0,2.7,2018,7,0.061987630837816665,1
2757,2018-07-21,403.0,11.5,15.8,65.1,16.0,2.9,2018,7,0.061987630837816665,1
2758,2018-07-22,417.0,14.4,17.4,62.3,13.0,2.5,2018,7,0.061987630837816665,1
2759,2018-07-23,413.0,18.746264927193117,23.561447369279477,63.53867241321719,21.004933431598452,2.9524735853337787,2018,7,0.061987630837816665,1
2760,2018-07-24,350.0,7.9,10.3,85.2,22.0,2.8,2018,7,0.061987630837816665,1
2761,2018-07-25,332.0,8.732309544622048,10.788730519480518,65.07837714007357,14.481069012456699,2.7674565719850817,2018,7,0.061987630837816665,1
2762,2018-07-26,380.0,13.7,17.4,66.5,15.0,3.0,2018,7,0.061987630837816665,1
2763,2018-07-27,426.0,18.8,22.8,66.7,18.0,2.9,2018,7,0.061987630837816665,1
2764,2018-07-28,427.0,8.4,11.0,48.8,19.0,2.7,2018,7,0.061987630837816665,1
2765,2018-07-29,409.0,10.1,13.0,64.0,19.0,2.9,2018,7,0.061987630837816665,1
2766,2018-07-30,412.0,16.5,20.4,64.8,21.0,3.1,2018,7,0.061987630837816665,1
2767,2018-07-31,419.0,15.8,19.3,65.4,23.0,3.1,2018,7,0.061987630837816665,1
2768,2018-08-01,418.0,11.8,14.9,68.0,20.0,2.8,2018,8,0.06005175536577634,1
2769,2018-08-02,418.0,16.3,20.6,48.0,20.0,2.7,2018,8,0.06005175536577634,1
2770,2018-08-03,329.0,23.65106764542821,30.074009015325775,64.63841072176334,22.495090455684977,3.0337350635412674,2018,8,0.06005175536577634,1
2771,2018-08-04,315.0,16.1,18.9,75.9,23.0,2.7,2018,8,0.06005175536577634,1
2772,2018-08-05,307.0,9.6,11.8,75.3,21.0,2.9,2018,8,0.06005175536577634,1
2773,2018-08-06,308.0,20.8,26.2,92.6,16.0,2.8,2018,8,0.06005175536577634,1
2774,2018-08-07,296.0,19.3,23.8,79.2,15.0,2.8,2018,8,0.06005175536577634,1
2775,2018-08-08,308.0,12.3,14.6,86.0,19.0,2.8,2018,8,0.06005175536577634,1
2776,2018-08-09,367.0,17.695350162337657,21.663126483488945,70.81801994245922,20.27723285087578,2.996729912970058,2018,8,0.06005175536577634,1
2777,2018-08-10,350.0,13.5,16.5,66.9,22.0,2.9,2018,8,0.06005175536577634,1
2778,2018-08-11,313.0,12.8,15.2,68.7,21.0,3.7,2018,8,0.06005175536577634,1
2779,2018-08-12,310.0,16.7,20.4,75.2,13.0,3.7,2018,8,0.06005175536577634,1
2780,2018-08-13,314.0,11.699031501831502,14.380197445107221,77.88245760761296,22.630653838280338,3.283833923116763,2018,8,0.06005175536577634,1
2781,2018-08-14,305.0,9.7,11.6,83.7,25.0,4.2,2018,8,0.06005175536577634,1
2782,2018-08-15,310.0,15.7,20.2,62.9,17.0,3.0,2018,8,0.06005175536577634,1
2783,2018-08-16,337.0,17.3,20.4,62.6,13.0,2.9,2018,8,0.06005175536577634,1
2784,2018-08-17,371.0,24.3,28.6,60.3,15.0,2.8,2018,8,0.06005175536577634,1
2785,2018-08-18,357.0,27.8,36.5,70.5,15.0,3.0,2018,8,0.06005175536577634,1
2786,2018-08-19,349.0,18.7,22.2,78.8,17.0,3.2,2018,8,0.06005175536577634,1
2787,2018-08-20,368.0,24.3,27.9,69.4,19.0,3.4,2018,8,0.06005175536577634,1
2788,2018-08-21,389.0,20.7,25.0,82.9,25.0,3.7,2018,8,0.06005175536577634,1
2789,2018-08-22,345.0,26.2,30.5,71.3,15.0,3.6,2018,8,0.06005175536577634,1
2790,2018-08-23,368.0,15.0,18.1,78.0,24.0,3.4,2018,8,0.06005175536577634,1
2791,2018-08-24,390.0,14.2,16.7,78.7,25.0,3.2,2018,8,0.06005175536577634,1
2792,2018-08-25,376.0,10.6,12.5,91.2,23.0,4.1,2018,8,0.06005175536577634,1
2793,2018-08-26,378.0,22.1,28.0,42.9,15.0,2.8,2018,8,0.06005175536577634,1
2794,2018-08-27,341.0,16.6,19.3,61.5,8.0,3.1,2018,8,0.06005175536577634,1
2795,2018-08-28,409.0,25.7,35.7,57.2,15.0,3.0,2018,8,0.06005175536577634,1
2796,2018-08-29,412.0,35.66926984543236,49.01314226190477,62.54939081463369,27.089453436136626,3.165234904755306,2018,8,0.06005175536577634,1
2797,2018-08-30,461.0,37.1,45.6,65.1,24.0,3.2,2018,8,0.06005175536577634,1
2798,2018-08-31,430.0,33.4,43.8,71.5,25.0,3.4,2018,8,0.06005175536577634,1
2799,2018-09-01,407.0,30.2,40.1,68.9,22.0,3.0,2018,9,0.05624688158186819,1
2800,2018-09-02,374.0,20.2,23.8,69.5,24.0,2.9,2018,9,0.05624688158186819,1
2801,2018-09-03,379.0,38.1,50.6,62.8,25.0,3.3,2018,9,0.05624688158186819,1
2802,2018-09-04,353.0,14.6,16.9,59.4,16.0,2.7,2018,9,0.05624688158186819,1
2803,2018-09-05,355.0,17.3,25.8,57.9,19.0,3.0,2018,9,0.05624688158186819,1
2804,2018-09-06,389.0,25.2,29.2,61.0,20.0,2.9,2018,9,0.05624688158186819,1
2805,2018-09-07,364.0,23.8,30.9,67.4,18.0,3.2,2018,9,0.05624688158186819,1
2806,2018-09-08,377.0,19.7,22.6,65.4,28.0,3.6,2018,9,0.05624688158186819,1
2807,2018-09-09,369.0,12.9,14.3,70.5,15.0,3.0,2018,9,0.05624688158186819,1
2808,2018-09-10,384.0,24.6,29.5,57.1,20.0,3.2,2018,9,0.05624688158186819,1
2809,2018-09-11,432.0,34.3,43.2,58.7,24.0,4.1,2018,9,0.05624688158186819,1
2810,2018-09-12,466.0,33.8,46.1,57.3,23.0,3.7,2018,9,0.05624688158186819,1
2811,2018-09-13,487.0,32.8,41.7,52.6,25.0,3.3,2018,9,0.05624688158186819,1
2812,2018-09-14,499.0,24.2,29.9,59.7,30.0,3.6,2018,9,0.05624688158186819,1
2813,2018-09-15,454.0,11.9,13.7,64.6,18.0,3.5,2018,9,0.05624688158186819,1
2814,2018-09-16,392.0,14.8,16.3,63.1,10.0,3.4,2018,9,0.05624688158186819,1
2815,2018-09-17,418.0,23.310503802454626,31.214223884494007,44.95925456349207,16.0,3.1,2018,9,0.05624688158186819,1
2816,2018-09-18,426.0,23.24422414386384,30.377851243246354,55.15115912592315,19.0,3.1,2018,9,0.05624688158186819,1
2817,2018-09-19,448.0,24.44723470961753,34.907213411401756,53.407076131915375,24.77441889692336,3.1728984213782017,2018,9,0.05624688158186819,1
2818,2018-09-20,458.0,23.943819819841888,32.7531047295553,55.04278665050132,34.81649601423608,3.7950483080400086,2018,9,0.05624688158186819,1
2819,2018-09-21,470.0,22.798437951768506,31.792831689144204,53.06869436944637,32.0,5.3,2018,9,0.05624688158186819,1
2820,2018-09-22,388.0,13.2,15.4,51.8,17.0,3.4,2018,9,0.05624688158186819,1
2821,2018-09-23,357.0,7.6,9.8,44.3,6.0,3.1,2018,9,0.05624688158186819,1
2822,2018-09-24,363.0,11.9,14.8,45.9,12.0,4.2,2018,9,0.05624688158186819,1
2823,2018-09-25,326.0,18.7,24.2,44.2,7.0,3.2,2018,9,0.05624688158186819,1
2824,2018-09-26,412.0,24.7,38.0,41.4,11.0,3.6,2018,9,0.05624688158186819,1
2825,2018-09-27,353.0,18.8,23.4,51.0,11.0,3.8,2018,9,0.05624688158186819,1
2826,2018-09-28,659.0,31.8,62.0,41.2,22.0,4.0,2018,9,0.05624688158186819,1
2827,2018-09-29,394.0,18.64419576637672,23.79322255678534,45.08626799472435,17.364502938005923,2.8892169427903047,2018,9,0.05624688158186819,1
2828,2018-09-30,379.0,18.1,22.7,35.5,12.0,3.8,2018,9,0.05624688158186819,1
2829,2018-10-01,507.0,26.997734110580637,43.61214362698707,28.70370254963394,27.904661572154804,3.336152453082215,2018,10,0.054288397715296144,1
2830,2018-10-02,419.0,15.4,25.4,21.2,12.0,3.2,2018,10,0.054288397715296144,1
2831,2018-10-03,304.0,11.7,14.7,38.3,7.0,3.1,2018,10,0.054288397715296144,1
2832,2018-10-04,530.0,27.7,47.6,24.7,16.0,3.3,2018,10,0.054288397715296144,1
2833,2018-10-05,604.0,30.6,48.4,36.2,20.0,3.6,2018,10,0.054288397715296144,1
2834,2018-10-06,557.0,23.6,28.9,49.6,21.0,4.4,2018,10,0.054288397715296144,1
2835,2018-10-07,608.0,28.6,38.2,47.0,24.0,4.5,2018,10,0.054288397715296144,1
2836,2018-10-08,547.0,30.0,38.9,42.4,20.0,4.3,2018,10,0.054288397715296144,1
2837,2018-10-09,578.0,35.94591441352108,59.949926431901424,35.3864289910038,40.26645367099955,3.6732356595224416,2018,10,0.054288397715296144,1
2838,2018-10-10,645.0,40.6,60.9,38.0,27.0,3.8,2018,10,0.054288397715296144,1
2839,2018-10-11,776.0,34.5,62.1,43.4,36.0,5.4,2018,10,0.054288397715296144,1
2840,2018-10-12,662.0,38.5,70.3,33.8,23.0,3.8,2018,10,0.054288397715296144,1
2841,2018-10-13,681.0,35.2,52.7,42.6,25.0,3.8,2018,10,0.054288397715296144,1
2842,2018-10-14,606.0,22.9,31.4,55.0,24.0,4.2,2018,10,0.054288397715296144,1
2843,2018-10-15,811.0,39.7,76.2,33.0,25.0,4.5,2018,10,0.054288397715296144,1
2844,2018-10-16,991.0,44.1,108.3,35.4,36.0,5.3,2018,10,0.054288397715296144,1
2845,2018-10-17,661.0,39.8,52.3,45.9,23.0,3.9,2018,10,0.054288397715296144,1
2846,2018-10-18,732.0,51.5,76.6,28.6,50.0,4.0,2018,10,0.054288397715296144,1
2847,2018-10-19,606.0,41.9,60.0,20.3,54.0,4.5,2018,10,0.054288397715296144,1
2848,2018-10-20,567.0,21.9,28.3,42.5,59.0,4.1,2018,10,0.054288397715296144,1
2849,2018-10-21,406.0,19.2,25.6,38.2,19.0,4.0,2018,10,0.054288397715296144,1
2850,2018-10-22,471.0,28.2,40.4,20.9,28.0,4.1,2018,10,0.054288397715296144,1
2851,2018-10-23,376.0,11.3,15.3,36.7,22.0,3.6,2018,10,0.054288397715296144,1
2852,2018-10-24,302.0,14.7,18.4,49.2,12.0,3.3,2018,10,0.054288397715296144,1
2853,2018-10-25,342.0,17.3,26.6,29.7,16.0,3.4,2018,10,0.054288397715296144,1
2854,2018-10-26,475.0,19.1,47.7,27.3,21.0,4.0,2018,10,0.054288397715296144,1
2855,2018-10-27,448.0,12.2,15.4,48.0,22.0,7.2,2018,10,0.054288397715296144,1
2856,2018-10-28,402.0,7.9,10.5,55.0,21.0,5.1,2018,10,0.054288397715296144,1
2857,2018-10-29,448.0,12.334400288600298,15.725075090187595,40.6504923989899,19.738732416229933,3.342188819288317,2018,10,0.054288397715296144,1
2858,2018-10-30,620.0,34.80514383818374,69.79852912157284,28.734496823315556,34.98623225098336,3.3302780974843675,2018,10,0.054288397715296144,1
2859,2018-10-31,768.0,34.8,92.7,23.6,35.0,4.3,2018,10,0.054288397715296144,1
2860,2018-11-01,648.0,25.2,29.8,34.0,62.0,4.6,2018,11,0.032408491526689676,1
2861,2018-11-02,673.0,25.1,37.1,29.6,54.0,4.6,2018,11,0.032408491526689676,1
2862,2018-11-03,783.0,32.9,46.0,25.0,62.0,4.2,2018,11,0.032408491526689676,1
2863,2018-11-04,922.0,22.5,60.5,24.1,68.0,4.0,2018,11,0.032408491526689676,1
2864,2018-11-05,919.0,27.6,57.9,8.8,37.0,3.6,2018,11,0.032408491526689676,1
2865,2018-11-06,1030.0,38.5,78.0,10.7,35.0,3.7,2018,11,0.032408491526689676,1
2866,2018-11-07,1182.0,36.9,95.2,14.6,48.0,4.1,2018,11,0.032408491526689676,1
2867,2018-11-08,1408.0,33.2,178.2,13.9,83.0,5.7,2018,11,0.032408491526689676,1
2868,2018-11-09,980.0,31.8,88.1,15.5,69.0,5.2,2018,11,0.032408491526689676,1
2869,2018-11-10,887.0,32.6,59.5,13.0,57.0,2.2,2018,11,0.032408491526689676,1
2870,2018-11-11,924.0,35.7,60.0,22.7,66.0,5.1,2018,11,0.032408491526689676,1
2871,2018-11-12,829.0,43.1,88.6,31.0,71.0,8.6,2018,11,0.032408491526689676,1
2872,2018-11-13,765.0,37.4,80.4,27.4,63.0,4.8,2018,11,0.032408491526689676,1
2873,2018-11-14,525.0,33.5,49.4,29.2,27.0,2.8,2018,11,0.032408491526689676,1
2874,2018-11-15,432.0,21.4,27.8,39.7,13.0,1.6,2018,11,0.032408491526689676,1
2875,2018-11-16,404.0,43.0,71.4,27.1,16.0,3.1,2018,11,0.032408491526689676,1
2876,2018-11-17,407.0,24.4,39.3,39.6,25.0,2.4,2018,11,0.032408491526689676,1
2877,2018-11-18,559.0,22.5,31.4,28.4,35.0,2.5,2018,11,0.032408491526689676,1
2878,2018-11-19,570.0,32.6,51.6,20.9,24.0,2.0,2018,11,0.032408491526689676,1
2879,2018-11-20,482.0,17.6,23.0,35.1,11.0,1.2,2018,11,0.032408491526689676,1
2880,2018-11-21,541.0,27.8,46.7,16.0,21.0,1.3,2018,11,0.032408491526689676,1
2881,2018-11-22,500.0,25.6,45.6,9.7,24.0,1.3,2018,11,0.032408491526689676,1
2882,2018-11-23,417.2071350662237,22.124880656770145,29.668851924317778,25.4640237099765,18.79649511330996,2.0,2018,11,0.032408491526689676,1
2883,2018-11-24,631.0,21.696363708622556,38.04959089204157,15.559738375081855,25.944847267902336,2.684235774371225,2018,11,0.032408491526689676,1
2884,2018-11-25,581.0,18.283135515873013,28.673945107395845,18.221966885833634,20.635912998167342,1.7906700666679214,2018,11,0.032408491526689676,1
2885,2018-11-26,500.0,28.7,50.3,18.3,11.0,1.5,2018,11,0.032408491526689676,1
2886,2018-11-27,389.0,14.7,23.8,25.6,12.0,2.1,2018,11,0.032408491526689676,1
2887,2018-11-28,321.0,17.7,25.9,47.2,17.0,3.0,2018,11,0.032408491526689676,1
2888,2018-11-29,440.0,22.5,30.9,28.7,22.0,2.3,2018,11,0.032408491526689676,1
2889,2018-11-30,629.0,31.7,72.0,18.1,32.0,1.9,2018,11,0.032408491526689676,1
2890,2018-12-01,914.0,30.4,66.7,17.8,51.0,3.1,2018,12,0.0020753917325291305,1
2891,2018-12-02,679.0,23.2,30.8,25.9,39.0,3.5,2018,12,0.0020753917325291305,1
2892,2018-12-03,730.0,29.3,48.1,16.2,29.0,5.2,2018,12,0.0020753917325291305,1
2893,2018-12-04,701.0,25.2,35.2,17.9,29.0,5.6,2018,12,0.0020753917325291305,1
2894,2018-12-05,586.0,28.9,39.4,40.6,18.0,2.6,2018,12,0.0020753917325291305,1
2895,2018-12-06,1250.0,46.8,136.3,19.9,61.0,3.4,2018,12,0.0020753917325291305,1
2896,2018-12-07,619.0,24.5,32.4,19.7,35.0,3.2,2018,12,0.0020753917325291305,1
2897,2018-12-08,493.0,24.4,34.6,12.4,30.0,1.8,2018,12,0.0020753917325291305,1
2898,2018-12-09,421.0,10.4,14.6,30.9,22.0,3.1,2018,12,0.0020753917325291305,1
2899,2018-12-10,474.0,25.487820798491608,39.189213844677596,20.31955565308392,20.330669291589583,2.043121836855349,2018,12,0.0020753917325291305,1
2900,2018-12-11,492.0,23.5,38.9,18.0,19.0,0.8,2018,12,0.0020753917325291305,1
2901,2018-12-12,520.0,25.2,38.8,15.7,17.0,0.7,2018,12,0.0020753917325291305,1
2902,2018-12-13,883.0,43.76905238095238,95.41452817460318,14.608053401124337,40.51256756729396,3.776144026078762,2018,12,0.0020753917325291305,1
2903,2018-12-14,638.0,31.8,84.6,13.9,27.0,1.3,2018,12,0.0020753917325291305,1
2904,2018-12-15,595.0,24.7,48.9,20.2,17.0,0.7,2018,12,0.0020753917325291305,1
2905,2018-12-16,674.0,21.17502071966664,37.12205331885749,14.998134243757503,24.400715931946316,2.5133655253293945,2018,12,0.0020753917325291305,1
2906,2018-12-17,671.0,29.5,38.2,21.6,33.0,2.1,2018,12,0.0020753917325291305,1
2907,2018-12-18,923.0,39.3,59.7,16.3,54.0,2.7,2018,12,0.0020753917325291305,1
2908,2018-12-19,906.0,30.7,38.9,23.7,44.0,1.1,2018,12,0.0020753917325291305,1
2909,2018-12-20,944.0,29.9,42.5,30.3,48.0,1.8,2018,12,0.0020753917325291305,1
2910,2018-12-21,694.0,27.5,36.3,34.3,39.0,10.0,2018,12,0.0020753917325291305,1
2911,2018-12-22,497.0,14.680158531746036,20.011218452380955,27.932631094070967,18.16766164534162,2.7021122614023882,2018,12,0.0020753917325291305,1
2912,2018-12-23,480.0,22.6,38.6,25.2,13.0,1.4,2018,12,0.0020753917325291305,1
2913,2018-12-24,389.0,11.3,14.8,41.9,7.0,1.0,2018,12,0.0020753917325291305,1
2914,2018-12-25,342.0,15.6,23.0,29.6,12.0,0.7,2018,12,0.0020753917325291305,1
2915,2018-12-26,456.0,13.2,19.8,16.7,15.0,0.7,2018,12,0.0020753917325291305,1
2916,2018-12-27,468.0,13.1,19.6,19.7,18.0,1.0,2018,12,0.0020753917325291305,1
2917,2018-12-28,706.0,18.5,28.9,11.9,29.0,0.9,2018,12,0.0020753917325291305,1
2918,2018-12-29,815.0,22.8,42.6,9.0,24.0,1.0,2018,12,0.0020753917325291305,1
2919,2018-12-30,584.0,14.9,21.2,11.5,21.0,1.0,2018,12,0.0020753917325291305,1
2920,2018-12-31,604.0,19.0,26.3,22.0,21.0,0.9,2018,12,0.0020753917325291305,1
2921,2016-01-01,2124.0,29.4,122.6,20.4,100.0,9.4,2016,1,0.0,1
2922,2016-01-02,1136.0,44.3,80.8,16.3,57.0,6.6,2016,1,0.0,1
2923,2016-01-03,705.0,27.8,43.0,32.9,23.0,3.9,2016,1,0.0,1
2924,2016-01-04,806.0,22.0,32.8,20.0,34.0,7.6,2016,1,0.0,1
2925,2016-01-05,875.0,22.8,32.1,19.0,44.0,11.6,2016,1,0.0,1
2926,2016-01-06,992.0,32.3,53.3,14.8,38.0,8.1,2016,1,0.0,1
2927,2016-01-07,821.0,29.4,39.5,20.8,20.0,5.9,2016,1,0.0,1
2928,2016-01-08,829.0,19.1,30.0,24.1,23.0,7.5,2016,1,0.0,1
2929,2016-01-09,977.0,31.3,42.2,19.5,28.0,4.8,2016,1,0.0,1
2930,2016-01-10,711.0,15.0,17.7,30.9,7.0,6.2,2016,1,0.0,1
2931,2016-01-11,750.0,18.1,24.4,32.4,12.0,7.2,2016,1,0.0,1
2932,2016-01-12,541.0,9.543976388888884,12.422499350649346,47.637492422600424,13.571290938045918,5.175047651500615,2016,1,0.0,1
2933,2016-01-13,534.0,14.4,17.6,39.3,5.0,6.0,2016,1,0.0,1
2934,2016-01-14,819.0,29.5,51.1,16.0,23.0,8.6,2016,1,0.0,1
2935,2016-01-15,663.0,27.2,44.9,13.9,21.0,4.4,2016,1,0.0,1
2936,2016-01-16,629.0,24.9,37.0,26.9,26.0,4.0,2016,1,0.0,1
2937,2016-01-17,409.0,13.2,17.6,58.8,14.0,3.1,2016,1,0.0,1
2938,2016-01-18,533.0,21.8,28.3,45.3,26.0,4.3,2016,1,0.0,1
2939,2016-01-19,685.0,36.4947978753207,64.5144634199134,30.625341623838544,37.19746197983671,5.801752556316788,2016,1,0.0,1
2940,2016-01-20,752.0,26.2,34.0,30.6,44.0,12.7,2016,1,0.0,1
2941,2016-01-21,1310.0,41.5,112.7,20.4,80.0,7.3,2016,1,0.0,1
2942,2016-01-22,1833.0,52.4,102.1,13.3,113.0,6.8,2016,1,0.0,1
2943,2016-01-23,1743.0,58.0,108.9,26.7,101.0,8.3,2016,1,0.0,1
2944,2016-01-24,866.0,25.3,30.6,43.3,46.0,11.4,2016,1,0.0,1
2945,2016-01-25,759.0,22.6,28.2,41.5,40.0,12.9,2016,1,0.0,1
2946,2016-01-26,878.0,29.2,40.6,17.5,51.0,9.3,2016,1,0.0,1
2947,2016-01-27,819.0,23.2,33.6,9.6,23.0,6.8,2016,1,0.0,1
2948,2016-01-28,906.0,24.8,37.5,12.8,35.0,5.5,2016,1,0.0,1
2949,2016-01-29,1086.0,30.7,66.1,3.2,36.0,4.1,2016,1,0.0,1
2950,2016-01-30,715.0,17.5,26.7,25.7,17.0,4.0,2016,1,0.0,1
2951,2016-01-31,337.0,8.6,10.5,46.3,7.0,6.0,2016,1,0.0,1
2952,2016-02-01,439.0,14.2,19.3,38.5,11.0,3.3,2016,2,0.024384342519180868,1
2953,2016-02-02,419.0,9.1,12.3,29.7,12.0,5.2,2016,2,0.024384342519180868,1
2954,2016-02-03,398.0,17.5,25.2,32.9,12.0,4.1,2016,2,0.024384342519180868,1
2955,2016-02-04,507.0,25.9,38.9,37.6,22.0,4.2,2016,2,0.024384342519180868,1
2956,2016-02-05,1032.0,40.2,120.8,14.5,40.0,4.2,2016,2,0.024384342519180868,1
2957,2016-02-06,903.0,21.7,53.7,21.5,38.0,4.0,2016,2,0.024384342519180868,1
2958,2016-02-07,621.0,21.1,27.3,34.7,26.0,5.4,2016,2,0.024384342519180868,1
2959,2016-02-08,386.0,13.6,18.1,45.5,17.0,7.0,2016,2,0.024384342519180868,1
2960,2016-02-09,379.0,7.6,10.5,52.3,13.0,9.0,2016,2,0.024384342519180868,1
2961,2016-02-10,299.0,9.9,12.2,57.6,6.0,4.3,2016,2,0.024384342519180868,1
2962,2016-02-11,300.0,12.0,14.5,48.7,7.0,2.5,2016,2,0.024384342519180868,1
2963,2016-02-12,480.0,24.2,43.7,37.6,23.0,6.6,2016,2,0.024384342519180868,1
2964,2016-02-13,443.0,17.2,21.7,40.5,21.0,3.8,2016,2,0.024384342519180868,1
2965,2016-02-14,384.0,13.3,20.3,49.9,14.0,5.5,2016,2,0.024384342519180868,1
2966,2016-02-15,517.0,28.1,51.4,18.6,23.0,7.1,2016,2,0.024384342519180868,1
2967,2016-02-16,466.0,23.6,34.2,22.4,20.0,3.9,2016,2,0.024384342519180868,1
2968,2016-02-17,525.0,30.2,53.0,24.1,25.0,4.4,2016,2,0.024384342519180868,1
2969,2016-02-18,812.0,39.0,81.9,5.8,45.0,4.6,2016,2,0.024384342519180868,1
2970,2016-02-19,422.0,15.3,23.3,21.7,15.0,3.0,2016,2,0.024384342519180868,1
2971,2016-02-20,462.0,14.6,18.2,33.6,15.0,4.3,2016,2,0.024384342519180868,1
2972,2016-02-21,401.0,8.6,10.5,40.2,15.0,4.4,2016,2,0.024384342519180868,1
2973,2016-02-22,291.0,6.9,8.6,53.7,14.0,3.5,2016,2,0.024384342519180868,1
2974,2016-02-23,434.0,11.6,14.5,43.3,27.0,2.9,2016,2,0.024384342519180868,1
2975,2016-02-24,385.0,16.276633008658006,21.234276737731502,42.79475336851647,17.317330423556513,4.51795111899167,2016,2,0.024384342519180868,1
2976,2016-02-25,442.0,18.3,24.0,38.6,18.0,3.8,2016,2,0.024384342519180868,1
2977,2016-02-26,447.0,22.85665250362854,30.797473951712618,41.34462796765658,21.671602713896895,4.034521787914394,2016,2,0.024384342519180868,1
2978,2016-02-27,525.0,32.5,45.2,45.2,30.0,5.2,2016,2,0.024384342519180868,1
2979,2016-02-28,625.0,21.7,27.6,39.4,27.0,5.4,2016,2,0.024384342519180868,1
2980,2016-02-29,521.0,35.9,50.9,25.0,25.0,3.8,2016,2,0.024384342519180868,1
2981,2016-03-01,370.0,12.4,14.9,36.7,15.0,3.4,2016,3,0.04846207522737156,1
2982,2016-03-02,483.0,17.3,23.5,28.3,20.0,4.7,2016,3,0.04846207522737156,1
2983,2016-03-03,452.0,26.3,36.9,37.3,20.0,3.0,2016,3,0.04846207522737156,1
2984,2016-03-04,586.0,22.8,33.8,32.5,29.0,4.4,2016,3,0.04846207522737156,1
2985,2016-03-05,738.0,21.6,39.8,28.4,35.0,4.0,2016,3,0.04846207522737156,1
2986,2016-03-06,501.0,16.577172095959597,21.89982040875791,49.712111026723214,25.09470579516127,3.954879958467999,2016,3,0.04846207522737156,1
2987,2016-03-07,410.0,25.7,29.9,42.5,12.0,3.7,2016,3,0.04846207522737156,1
2988,2016-03-08,562.0,28.7,37.8,30.1,20.0,3.4,2016,3,0.04846207522737156,1
2989,2016-03-09,587.0,35.1,54.6,33.2,23.0,3.6,2016,3,0.04846207522737156,1
2990,2016-03-10,400.0,23.9,33.5,31.4,20.0,3.4,2016,3,0.04846207522737156,1
2991,2016-03-11,322.0,24.7,33.3,47.8,24.0,3.9,2016,3,0.04846207522737156,1
2992,2016-03-12,305.0,12.4,16.3,46.3,18.0,5.9,2016,3,0.04846207522737156,1
2993,2016-03-13,458.3144716689505,22.981292071918457,31.087408677805264,39.0384150113775,20.142641138359906,3.775448463991129,2016,3,0.04846207522737156,1
2994,2016-03-14,297.0,14.3,19.2,62.8,12.0,3.8,2016,3,0.04846207522737156,1
2995,2016-03-15,324.0,11.3,13.2,58.0,15.0,3.1,2016,3,0.04846207522737156,1
2996,2016-03-16,413.0,32.7,48.9,42.0,20.0,3.1,2016,3,0.04846207522737156,1
2997,2016-03-17,453.0,24.7,31.3,54.3,28.0,5.4,2016,3,0.04846207522737156,1
2998,2016-03-18,419.0,16.9,22.9,53.0,29.0,4.1,2016,3,0.04846207522737156,1
2999,2016-03-19,556.0,27.8,49.1,44.9,25.0,4.0,2016,3,0.04846207522737156,1
