,Station1_CO,Station1_NO2,Station1_NOx,Station1_PM10,Station1_SO2,Station2_CO,Station2_NO2,Station2_NOx,Station2_O3,Station2_PM10,Station2_SO2,temp,humidity,precip,precipcover,cloudcover,windspeed,visibility,is_heating_season,is_work_day,winddir_sin,winddir_cos,Date,year,month,day
3174,411.0,28.1,31.26,11.0,1.9,299.4,9.3,20.2,41.1,16.0,2.0,18.9,89.5,9.844,12.5,65.1,17.9,9.0,1,0,-0.9685831611286312,0.248689887164854,2022-09-10,2022,9,10
3175,378.0,22.46,77.34,10.0,1.6,347.0,10.1,19.6,35.5,14.0,2.1,17.1,81.5,0.423,12.5,45.3,21.3,9.2,1,0,-0.9759167619387472,-0.2181432413965432,2022-09-11,2022,9,11
3176,374.0,24.12,68.08,13.0,1.6,411.0,9.4,16.8,50.4,13.0,2.2,16.4,69.2,0.058,4.17,60.6,21.0,9.7,1,0,0.8686315144381913,0.4954586684324075,2022-09-12,2022,9,12
3177,343.0,31.92,58.56,15.0,1.8,147.0,12.6,20.7,51.8,14.0,2.6,15.7,64.8,0.0,0.0,51.8,14.1,11.0,1,1,-0.9018325264051136,0.4320857488019827,2022-09-13,2022,9,13
3178,433.0,27.4,77.34,22.0,4.0,149.0,11.5,19.6,48.3,24.0,7.1,18.3,67.2,0.1,8.33,73.4,22.3,10.0,1,1,0.1149371504928666,-0.9933727656003964,2022-09-14,2022,9,14
3179,407.0,25.44,60.71999999999999,16.0,2.5,117.0,6.6,15.0,50.9,21.0,2.3,21.4,75.5,3.264,12.5,79.0,26.9,9.7,1,1,-0.705871570678681,-0.7083398377245289,2022-09-15,2022,9,15
3180,438.0,23.22,46.5,16.0,2.0,104.0,11.2,20.3,34.1,14.0,2.1,17.5,82.6,11.861,8.33,88.2,21.2,9.8,1,1,-0.8902128046111265,-0.4555449072335156,2022-09-16,2022,9,16
3181,385.0,29.48,44.900000000000006,11.0,2.0,121.0,9.1,16.1,34.8,10.0,2.0,14.8,88.1,1.024,8.33,91.2,21.3,9.0,1,0,-0.8660254037844386,0.5000000000000001,2022-09-17,2022,9,17
3182,272.0,34.82,49.68,5.0,1.7,68.0,5.1,11.3,44.2,7.0,2.0,12.2,77.1,24.853,12.5,73.1,35.6,9.5,1,0,-0.999925369660452,-0.0122170008352474,2022-09-18,2022,9,18
3183,339.0,22.34,60.74,7.0,1.5,85.0,6.7,12.9,35.9,7.0,2.1,10.7,82.5,1.415,12.5,76.6,25.0,9.9,1,0,-0.7569950556517563,-0.6534206039901056,2022-09-19,2022,9,19
3184,352.0,31.92,51.58,10.0,1.2,107.0,12.6,23.2,29.1,7.0,2.1,9.9,84.0,0.163,8.33,61.8,20.9,9.1,1,1,-0.8120835268918064,-0.5835412113561171,2022-09-20,2022,9,20
3185,341.0,32.67999999999999,50.44,8.0,0.9,160.0,14.9,25.6,27.8,10.0,2.3,11.4,82.2,2.425,8.33,69.1,20.1,8.8,1,1,-0.4909037536151403,0.8712138111201897,2022-09-21,2022,9,21
3186,391.0,32.21999999999999,70.28,11.0,0.9,177.0,15.3,23.6,32.2,10.0,2.3,11.7,74.0,0.103,12.5,59.6,21.0,9.8,1,1,-0.4115143586051092,0.9114032766354452,2022-09-22,2022,9,22
3187,398.0,35.160000000000004,72.02000000000001,13.0,1.2,174.0,13.5,23.3,27.9,12.0,2.3,11.0,75.1,0.095,4.17,53.4,14.2,9.3,1,1,-0.5692795234308441,0.8221440410307376,2022-09-23,2022,9,23
3188,433.0,23.72,43.620000000000005,17.0,1.5,211.0,11.6,19.5,38.2,16.0,2.3,11.4,76.1,0.0,0.0,43.8,17.8,10.0,1,0,0.1650476058606776,-0.9862856015372314,2022-09-24,2022,9,24
3189,445.0,28.68,37.760000000000005,17.0,3.3,217.0,8.9,15.1,36.6,17.0,5.0,14.1,75.3,0.001,4.17,94.8,17.7,10.0,1,0,0.6678325554710469,-0.7443115462311539,2022-09-25,2022,9,25
3190,592.0,34.220000000000006,80.98,22.0,2.7,298.0,16.8,30.9,24.4,18.0,2.6,14.3,90.2,3.159,8.33,83.8,17.9,8.9,1,0,-0.1287955965775626,-0.9916711623830904,2022-09-26,2022,9,26
3191,462.0,24.92,49.04,14.0,2.9,236.0,12.1,24.7,31.9,12.0,2.1,13.6,90.9,9.599,8.33,81.8,15.7,5.9,1,1,0.9879598657693892,0.1547103862994682,2022-09-27,2022,9,27
3192,474.0,25.9,43.620000000000005,17.0,2.8,173.0,11.8,19.5,32.6,11.0,2.2,13.7,78.6,2.251,8.33,52.3,17.8,10.0,1,1,-0.4771587602596084,-0.8788171126619654,2022-09-28,2022,9,28
3193,462.0,22.84,68.14000000000001,19.0,2.9,192.0,14.7,24.4,28.4,15.0,2.7,15.3,85.7,0.415,8.33,67.7,17.9,9.8,1,1,0.2283508701106557,-0.9735789028731604,2022-09-29,2022,9,29
3194,508.0,36.88,62.16,17.0,2.4,195.0,14.0,25.2,27.2,14.0,2.5,15.4,87.6,2.23,8.33,60.9,25.0,10.0,1,1,0.0383878090875198,-0.9992629164106211,2022-09-30,2022,9,30
3195,442.0,22.12,61.7,14.0,2.2,174.0,10.6,19.3,28.0,12.0,2.5,16.0,91.9,2.392,8.33,66.1,20.1,10.0,1,0,-0.0383878090875196,-0.9992629164106211,2022-10-01,2022,10,1
3196,328.0,19.6,50.98,9.0,1.8,99.0,6.0,13.1,38.5,8.0,2.2,14.4,76.2,2.144,8.33,57.3,28.5,10.0,1,0,-0.9879598657693892,-0.1547103862994675,2022-10-02,2022,10,2
3197,339.0,29.540000000000003,46.36,10.0,1.4,111.0,13.0,21.4,28.6,9.0,1.4,13.9,74.9,0.002,4.17,74.3,31.6,10.0,1,0,-0.9943379441332044,0.1062640713362335,2022-10-03,2022,10,3
3198,418.0,27.64,57.8,15.0,1.1,200.0,15.1,22.7,20.9,14.0,0.6,11.5,82.3,0.014,4.17,58.0,13.9,10.0,1,1,0.0034906514152236,-0.9999939076577904,2022-10-04,2022,10,4
3199,537.0,40.06,91.1,21.0,1.0,257.0,17.2,29.7,23.1,17.0,0.8,11.1,81.1,0.101,4.17,33.6,17.8,10.4,1,1,-0.0244321781526532,-0.9997014897811832,2022-10-05,2022,10,5
3200,512.0,30.5,90.22,24.0,1.1,251.0,21.3,37.1,28.2,21.0,1.3,13.0,75.0,0.0,0.0,57.2,11.9,10.2,1,1,0.985996037070505,0.1667687467161021,2022-10-06,2022,10,6
3201,773.0,26.42,67.74000000000001,37.0,1.7,402.0,22.1,45.6,28.7,28.0,1.6,14.5,78.0,0.0,0.0,49.1,17.6,9.7,1,1,0.9033352928633008,0.4289351334031461,2022-10-07,2022,10,7
3202,652.0,36.2,77.38,31.0,1.9,372.0,22.9,33.2,28.4,27.0,1.3,14.2,78.3,0.0,0.0,48.8,7.1,9.9,1,0,0.7890840848346907,0.6142852000989432,2022-10-08,2022,10,8
3203,354.0,24.96,61.3,17.0,1.2,205.0,18.7,29.1,32.6,16.0,1.0,13.5,73.9,0.001,4.17,38.7,28.3,9.7,1,0,0.4019477766559601,0.9156625933395612,2022-10-09,2022,10,9
3204,580.0,37.78,79.34,30.0,1.4,389.0,24.8,38.5,27.2,27.0,1.1,12.3,74.7,0.0,0.0,32.1,21.5,9.4,1,0,0.6883545756937539,0.7253743710122877,2022-10-10,2022,10,10
3205,506.0,37.02,88.05999999999999,33.0,1.4,375.0,24.7,48.6,19.1,32.0,1.3,14.8,81.9,0.0,0.0,84.8,19.0,9.2,1,1,0.4863353804234905,0.8737722230354652,2022-10-11,2022,10,11
3206,298.0,28.279999999999998,74.56,19.0,1.2,163.0,19.4,30.0,38.3,17.0,1.1,14.6,66.0,0.0,0.0,85.0,17.7,10.0,1,1,0.4273578633871924,0.9040825496607784,2022-10-12,2022,10,12
3207,371.0,43.08,71.82000000000001,24.0,1.3,256.0,22.8,34.0,35.5,22.0,1.0,12.9,69.7,0.0,0.0,45.1,14.0,10.2,1,1,0.6755902076156602,0.7372773368101241,2022-10-13,2022,10,13
3208,588.0,36.2,99.14,33.0,1.9,423.0,22.9,59.0,21.4,29.0,1.1,11.9,83.1,0.0,0.0,30.3,7.9,9.1,1,1,0.8048937973559142,0.5934188866037015,2022-10-14,2022,10,14
3209,464.0,30.98,60.92,29.0,1.7,346.0,16.7,32.1,27.4,27.0,0.9,12.2,82.2,0.0,0.0,33.9,14.1,9.0,1,0,0.6293203910498374,-0.7771459614569709,2022-10-15,2022,10,15
3210,577.0,23.46,73.56,32.0,1.5,412.0,20.3,34.7,26.6,29.0,1.1,12.6,78.3,0.0,0.0,4.8,7.9,9.2,1,0,0.9882283814465528,-0.152985836284038,2022-10-16,2022,10,16
3211,760.0,40.26,104.08,42.0,1.4,554.0,29.2,78.4,20.7,34.0,1.4,13.4,74.3,0.0,0.0,6.4,13.0,9.5,1,0,0.9874138067509114,0.1581580672544835,2022-10-17,2022,10,17
3212,800.0,33.24,106.64,49.0,2.0,644.0,24.2,65.8,20.7,39.0,1.3,12.5,80.7,0.0,0.0,21.8,11.2,9.1,1,1,0.7144726796328033,-0.6996633405133655,2022-10-18,2022,10,18
3213,375.0,45.4,46.98,27.0,1.8,291.0,19.9,33.5,24.4,19.0,1.0,11.5,79.8,0.003,8.33,44.1,20.2,8.9,1,1,0.7325428987873788,0.6807208689589178,2022-10-19,2022,10,19
3214,372.0,34.78,97.34,20.0,1.2,299.0,23.7,35.9,27.5,16.0,0.9,9.0,67.2,0.0,0.0,8.9,22.9,10.0,1,1,0.414693242656239,0.9099612708765432,2022-10-20,2022,10,20
3215,480.0,38.96,77.5,28.0,2.3,393.0,27.5,36.3,22.5,26.0,1.6,7.1,72.0,0.0,0.0,29.1,11.2,10.0,1,1,0.9378889346118976,-0.3469356515732557,2022-10-21,2022,10,21
3216,349.0,29.06,57.7,29.0,3.1,328.0,14.2,16.9,24.1,26.0,2.1,12.3,75.1,0.021,4.17,53.9,21.5,9.6,1,0,-0.4663866403398914,-0.8845809752150838,2022-10-22,2022,10,22
3217,352.0,28.1,58.16,19.0,1.6,356.0,9.3,11.2,14.3,16.0,0.8,10.6,97.1,1.439,8.33,83.3,18.5,6.5,1,0,-0.1114689322063255,-0.9937679191605964,2022-10-23,2022,10,23
3218,363.2,39.2,78.64,28.0,3.0,356.0,17.6,28.9,14.7,20.0,2.4,14.7,85.2,0.0,0.0,59.4,14.4,9.5,1,0,0.773840209726506,-0.6333808726275504,2022-10-24,2022,10,24
3219,301.6,37.7,80.98,24.0,2.4,289.0,15.0,30.9,8.4,16.0,0.7,13.1,93.6,0.03,8.33,73.5,12.9,5.3,1,1,-0.6908824110768583,-0.7229671459095682,2022-10-25,2022,10,25
3220,354.2,32.8,89.5,24.0,1.9,346.0,17.1,35.9,9.6,18.0,0.6,10.6,95.9,0.194,4.17,47.0,8.9,6.0,1,1,0.6115270401858313,-0.79122353296749,2022-10-26,2022,10,26
3221,368.6,25.4,60.3,23.0,1.3,355.0,18.5,45.4,11.0,19.0,0.8,11.9,92.1,0.0,0.0,62.9,14.3,6.7,1,1,-0.1184039683065009,0.9929655081065368,2022-10-27,2022,10,27
3222,414.8,29.2,66.3,18.0,1.1,349.0,20.6,34.8,11.8,18.0,0.6,9.5,97.8,0.096,4.17,48.2,7.1,4.0,1,1,0.9991228300988584,-0.0418756537291996,2022-10-28,2022,10,28
3223,327.4,26.8,49.0,25.0,1.2,241.0,6.9,12.4,28.6,20.0,0.8,12.0,96.1,0.101,8.33,97.5,9.6,1.1,1,0,-0.1770847403195831,-0.984195607969242,2022-10-29,2022,10,29
3224,437.4,18.3,34.7,22.0,1.3,250.0,7.5,13.0,18.5,17.0,0.7,12.0,94.3,0.104,8.33,96.8,10.5,2.5,1,0,-0.0157073173118209,-0.9998766324816606,2022-10-30,2022,10,30
3225,330.8,16.4,29.1,19.0,1.2,237.0,7.6,12.9,23.7,16.0,0.7,11.5,93.3,0.097,4.17,97.8,7.7,5.3,1,0,0.9785089851017784,0.2062041853966296,2022-10-31,2022,10,31
3226,306.0,16.5,25.8,30.0,1.4,264.0,10.3,16.7,21.7,26.0,0.7,11.4,91.5,0.0,0.0,60.1,11.9,6.5,1,1,0.5030199466302349,-0.8642748019537049,2022-11-01,2022,11,1
3227,577.4,22.8,61.0,30.0,2.8,366.0,14.0,27.6,10.6,25.0,0.7,10.7,93.2,0.004,4.17,91.7,10.7,4.0,1,1,-0.4226182617406993,-0.90630778703665,2022-11-02,2022,11,2
3228,420.0,24.0,57.3,30.0,2.8,411.0,15.4,25.4,12.5,27.0,0.7,10.5,93.1,0.002,8.33,72.9,14.2,5.5,1,1,0.9128341772330428,-0.4083304603813849,2022-11-03,2022,11,3
3229,453.0,26.7,66.5,26.0,3.9,306.0,17.5,25.2,18.6,24.0,1.1,10.4,84.0,0.003,4.17,63.3,14.3,9.1,1,1,0.9971851335251156,0.0749787268263277,2022-11-04,2022,11,4
3230,600.0,23.5,46.6,25.0,4.0,294.0,16.2,22.5,19.7,23.0,0.8,12.8,89.7,1.618,12.5,87.9,21.2,9.2,1,0,0.8729220772698096,0.4878596591387327,2022-11-05,2022,11,5
3231,524.0,14.9,22.2,12.0,3.2,277.0,14.7,19.8,18.5,13.0,1.0,10.8,84.6,0.681,8.33,56.4,24.7,8.4,1,0,0.4725507648690539,0.8813034520649923,2022-11-06,2022,11,6
3232,618.0,26.2,80.1,21.0,3.2,273.0,11.5,14.7,11.3,17.0,0.6,10.1,98.8,0.109,8.33,91.1,10.7,2.7,1,0,-0.2706004459758633,-0.9626917464264788,2022-11-07,2022,11,7
3233,579.0,28.5,67.1,18.0,2.9,246.0,16.9,22.9,11.8,13.0,0.5,7.4,99.6,0.132,8.33,74.6,8.4,1.7,1,1,0.1788022151163496,-0.9838850379335417,2022-11-08,2022,11,8
3234,700.0,28.6,84.0,23.0,3.4,341.0,18.3,30.6,14.7,21.0,1.1,8.4,94.8,0.0,0.0,39.1,7.5,5.0,1,1,0.9945218953682732,0.1045284632676534,2022-11-09,2022,11,9
3235,604.0,24.8,59.7,39.0,3.3,245.0,14.2,20.7,12.3,36.0,1.3,10.9,91.9,0.099,8.33,97.3,10.8,7.1,1,1,-0.8059282822485159,-0.5920131787992193,2022-11-10,2022,11,10
3236,751.0,38.8,115.2,30.0,3.1,404.0,23.8,58.5,17.5,27.0,1.6,9.4,86.2,0.003,4.17,66.1,14.2,5.0,1,1,-0.3206129905856758,0.947210277746029,2022-11-11,2022,11,11
3237,992.0,36.9,104.5,41.0,3.5,554.0,25.3,53.1,15.2,35.0,1.4,9.2,86.4,0.0,0.0,31.7,7.0,9.1,1,0,0.9983418166140284,0.0575640269595673,2022-11-12,2022,11,12
