name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Debrecen,2020-11-09,12.7,0.8,5,12.7,0.8,4.7,3.8,93.3,0,0,0,,0,0,18.7,10.6,339,1027.7,71.6,1.5,63.9,5.6,3,,2020-11-09T06:29:54,2020-11-09T16:04:14,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-10,6,3.2,4.9,5.8,2.4,4.1,4.8,99.5,0.096,100,4.17,rain,0,0,10.4,8.6,200.3,1031.2,98.7,2.9,21.2,1.7,1,,2020-11-10T06:31:25,2020-11-10T16:02:56,0.84,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-11,6.3,4.7,5.2,5.2,3,4.2,4.5,95.3,0.219,100,12.5,rain,0,0,8.3,10.6,89.1,1032,98.7,7.3,22.7,1.9,1,,2020-11-11T06:32:55,2020-11-11T16:01:40,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-12,6.9,5.2,5.9,6.6,3,5,5,94.5,0.001,100,4.17,rain,0,0,18.4,10.7,75.7,1028.3,98.6,9.1,27.7,2.3,1,,2020-11-12T06:34:25,2020-11-12T16:00:26,0.91,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-13,7.9,5.9,6.8,7.7,4.4,6.6,6.3,96.8,0.102,100,12.5,rain,0,0,12.6,7.2,152.6,1027,96.5,5.2,13.6,1,1,,2020-11-13T06:35:55,2020-11-13T15:59:14,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-14,8.2,6.1,6.9,7.9,5.8,6.6,6.2,95.1,0.001,100,4.17,rain,0,0,20.9,7.2,246.7,1027.7,95.2,3.7,32.8,2.8,2,,2020-11-14T06:37:25,2020-11-14T15:58:04,0.97,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-15,7.7,4.4,6.4,7.7,3.9,6.3,5.3,92.3,0,0,0,,0,0,12.2,7.1,303.9,1026,78.9,4.3,53.2,4.6,2,,2020-11-15T06:38:54,2020-11-15T15:56:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-16,8,1.8,5.4,7.3,-0.4,4.2,4.8,96,0,0,0,,0,0,16.6,14.1,67.5,1021.2,79.7,5.3,41.9,3.6,2,,2020-11-16T06:40:22,2020-11-16T15:55:51,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-17,11,3.9,7.3,11,3.9,6.7,6,91.5,0.006,100,12.5,rain,0,0,14.8,10.7,358.4,1026.7,95.5,4.5,25.6,2.1,1,,2020-11-17T06:41:50,2020-11-17T15:54:47,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-18,7.3,3.4,5.5,7.2,2,4.6,5.5,99.8,0.099,100,4.17,rain,0,0,14.8,9.2,148.4,1032.9,93.4,1.7,40,3.5,2,,2020-11-18T06:43:18,2020-11-18T15:53:46,0.11,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-19,11.6,4.7,6.7,11.6,3,5.9,5.8,94.9,0.001,100,4.17,rain,0,0,23.8,10.6,83.6,1027.9,51.3,5,58.9,5.1,3,,2020-11-19T06:44:45,2020-11-19T15:52:47,0.14,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-20,8.1,3.8,6.1,6.1,-1,3.7,2.3,78.5,0.886,100,20.83,rain,0,0,41.4,25.5,6.6,1024.6,95.6,6,20.3,1.8,1,,2020-11-20T06:46:11,2020-11-20T15:51:50,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-21,6.1,-1,2.7,2.7,-4.7,-1.4,-2.8,67.7,0,0,0,,0,0,40,27,12.9,1033.6,40.9,9.9,81,7,4,,2020-11-21T06:47:36,2020-11-21T15:50:56,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-22,4.7,-4.8,-0.7,1.2,-8,-3.3,-1.6,93.5,0,0,0,,0,0,28.4,17.9,209.5,1034.7,35.9,6.9,71.5,6.3,3,,2020-11-22T06:49:01,2020-11-22T15:50:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-23,3.6,0.8,2.1,3.6,-2.2,1.1,1.3,94.7,2.168,100,16.67,rain,0,0,15.8,9.3,162.4,1030.2,88,4.4,31.7,2.7,2,,2020-11-23T06:50:25,2020-11-23T15:49:15,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-24,4.5,-1.8,1.8,3,-4.8,0,0.9,93.6,0.001,100,4.17,rain,0,0,13.3,10.7,47.6,1031.9,47.4,4.5,50.6,4.3,2,,2020-11-24T06:51:48,2020-11-24T15:48:28,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-25,-0.1,-2.2,-0.5,-0.1,-3.4,-1.8,-0.6,99.6,0,0,0,,0,0,10.8,7.3,147,1030.1,97.2,2.9,46.1,3.8,2,,2020-11-25T06:53:09,2020-11-25T15:47:44,0.34,Overcast,Cloudy skies throughout the day.,cloudy,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-26,1,-0.8,0.1,0.8,-3.2,-0.6,-0.3,97.2,0,0,0,,0,0,12.6,7.1,90.4,1027.7,99.6,1.9,46.3,3.9,2,,2020-11-26T06:54:30,2020-11-26T15:47:02,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-27,1.3,0,0.6,1.3,-2.7,-0.7,0.3,97.6,0.009,100,12.5,"rain,snow",0,0,14.8,10.7,180.6,1025.3,98.9,4,26.1,2.4,1,,2020-11-27T06:55:50,2020-11-27T15:46:23,0.4,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-28,1.6,0.5,1,1.6,-2.8,-0.8,0.7,98,1.288,100,16.67,"rain,snow",0,0,18.7,10.8,201.4,1022.6,97.6,4.5,17.4,1.7,1,,2020-11-28T06:57:08,2020-11-28T15:45:47,0.44,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-29,2.6,0.5,1.1,1.1,-2.2,-0.9,-0.5,89,0.015,100,8.33,"rain,snow",0,0,28.1,14.3,221.2,1022.6,88.6,7.6,34.4,3,1,,2020-11-29T06:58:25,2020-11-29T15:45:13,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-11-30,2.6,0.1,1.2,2.6,-2.3,0,0.2,92.9,0.31,100,16.67,"rain,snow",0,0.4,14,7.4,94.4,1026.9,86.4,8.8,33.5,2.8,2,,2020-11-30T06:59:40,2020-11-30T15:44:42,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-01,2.6,-4.3,-0.9,2,-9.5,-3.5,-2.1,91.8,0,0,0,,0,0,16.6,14,67.6,1025.3,8.9,8.4,63.9,5.5,3,,2020-12-01T07:00:55,2020-12-01T15:44:14,0.54,Clear,Clear conditions throughout the day.,clear-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-02,1.9,-7.1,-3.2,1.7,-12,-6.8,-5.5,84.9,0,0,0,,0,0,18.4,14.2,53.1,1023.2,10.9,9.5,68.9,6.1,3,,2020-12-02T07:02:07,2020-12-02T15:43:48,0.57,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-03,5.2,-4.3,0.3,2.6,-9.1,-3.5,-3,79.2,0,0,0,,0,0,22.7,15.6,58,1015.5,54.1,10,58.6,5,3,,2020-12-03T07:03:18,2020-12-03T15:43:26,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-04,10.3,0.2,4.3,10.3,-3.6,1.8,0.3,75.5,0,0,0,,0,0,14.4,15.9,75.9,1010,56.8,9.8,55,4.7,3,,2020-12-04T07:04:28,2020-12-04T15:43:06,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-05,15.8,2.4,7.7,15.8,-0.4,6,4.2,80,0,0,0,,0,0,15.8,14.6,80.1,1013.8,5.3,10,61.5,5.3,3,,2020-12-05T07:05:36,2020-12-05T15:42:49,0.68,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-06,12.7,4.2,7.2,12.7,0.9,5.1,4.4,83.1,0,0,0,,0,0,20.5,21.1,74.2,1014.4,19.9,10,60.4,5.2,3,,2020-12-06T07:06:41,2020-12-06T15:42:35,0.71,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-07,6.2,3.6,5.2,6.2,-0.3,3,2.9,85.6,2.71,100,25,rain,0,0,22.3,18,61.6,1011.6,66,9.8,19.6,1.7,1,,2020-12-07T07:07:46,2020-12-07T15:42:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-08,6,0.1,3.9,6,-3.4,2.2,3.4,96.2,5.518,100,45.83,rain,0,0,22.3,14.4,73.2,1014.8,67.9,6.2,18.8,1.6,1,,2020-12-08T07:08:48,2020-12-08T15:42:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-09,8.2,-1.6,2.9,7.4,-5.9,-0.2,0.8,86.5,0,0,0,,0,0,22.7,15.4,57.1,1012.2,34.8,9.7,61.4,5.4,3,,2020-12-09T07:09:48,2020-12-09T15:42:09,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-10,6,3.4,4.8,5.6,0.3,3,3.7,92.7,3.664,100,29.17,rain,0,0,24.5,17.7,152.7,1008,92.3,9.5,17.1,1.5,1,,2020-12-10T07:10:46,2020-12-10T15:42:07,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-11,4,2,2.8,3.8,0.3,2.2,1.8,93.2,0.036,100,29.17,rain,0,0,12.6,7.2,316.7,1009.4,99.9,2,24.8,2,1,,2020-12-11T07:11:42,2020-12-11T15:42:07,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-12,4.3,2.2,3.7,3.5,0.4,1.4,3.4,98.4,0,0,0,,0,0,16.9,15.6,35.3,1006,98.1,3.3,42.8,3.6,2,,2020-12-12T07:12:35,2020-12-12T15:42:10,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-13,4.1,2.6,3.5,3.9,0,2.2,3.3,99.2,0.598,100,37.5,rain,0,0,17.6,10.6,296.5,1010.4,96.3,2.3,20.4,1.7,1,,2020-12-13T07:13:27,2020-12-13T15:42:16,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-14,5,2.9,3.9,4.6,0.1,2.8,2.7,91.8,0.102,100,16.67,rain,0,0,17.6,10.8,358.3,1019.8,98.1,2.9,38.4,3.2,2,,2020-12-14T07:14:16,2020-12-14T15:42:25,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-15,4.5,3.6,4.1,4.5,1.7,3.6,2.5,89.4,0,0,0,,0,0,14.4,9.5,103.8,1024.6,98.6,6.1,25,2.1,1,,2020-12-15T07:15:03,2020-12-15T15:42:37,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-16,4.9,3.6,4.2,4.9,1.8,3.6,3.1,92.8,0.001,100,4.17,rain,0,0,10.8,7.4,139.8,1025.3,97,8.4,26,2.1,1,,2020-12-16T07:15:47,2020-12-16T15:42:52,0.06,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-17,6.2,3.3,4.4,5.1,2.3,3.8,3.5,94,0.004,100,8.33,rain,0,0,14.4,8.9,152,1027.2,96.7,7.2,20.3,1.7,1,,2020-12-17T07:16:29,2020-12-17T15:43:09,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-18,4.3,3.2,3.7,4.2,1.5,3.4,3.4,97.6,0.295,100,8.33,rain,0,0,10.1,7.1,316.3,1029.8,99.2,2.7,15.3,1.3,1,,2020-12-18T07:17:08,2020-12-18T15:43:30,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-19,4.8,3.7,4.2,4.8,2.1,4.1,4.1,99.3,0.097,100,4.17,rain,0,0,11.2,7,2.9,1030,99.1,2.3,23.2,1.9,1,,2020-12-19T07:17:45,2020-12-19T15:43:53,0.15,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-20,5,3.6,4.2,5,3,4,2.3,88.2,0,0,0,,0,0,13.3,7.2,83.1,1029.8,99.4,6.8,29.6,2.5,2,,2020-12-20T07:18:19,2020-12-20T15:44:19,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-21,5,3,3.9,5,1.2,3.3,1.5,84.4,0.002,100,4.17,rain,0,0,11.9,7.2,93.4,1030,97.4,7.4,35.7,2.9,2,,2020-12-21T07:18:51,2020-12-21T15:44:48,0.22,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-22,4.7,2.7,3.7,3,0.6,2.2,2.3,90.8,0.696,100,4.17,rain,0,0,23,11.1,154.1,1025.5,96.9,7.9,36.5,3.1,2,,2020-12-22T07:19:20,2020-12-22T15:45:20,0.25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-23,9.6,4.1,6.3,6.9,1.5,3.8,6.1,98.8,2.431,100,33.33,rain,0,0,29.5,19.5,187,1020.2,95.7,4.2,8.4,0.8,1,,2020-12-23T07:19:46,2020-12-23T15:45:54,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-24,10.1,6.9,8.3,10.1,4,5.6,6.9,91,0.145,100,16.67,rain,0,0,38.9,25,198.4,1012.3,94.2,9.8,12.3,1,1,,2020-12-24T07:20:09,2020-12-24T15:46:31,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-25,7.3,4.1,5.6,5.8,0.8,3.6,4,89.3,1.022,100,25,rain,0,0,23,17.7,317.6,1011.2,94.3,9.2,20.7,1.7,1,,2020-12-25T07:20:30,2020-12-25T15:47:11,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-26,4.5,-1.8,2,0.7,-4.6,-1.5,-2.9,70.2,0.001,100,4.17,"rain,snow",0,0,36.7,24.9,13.6,1019.9,46.9,9.9,49.3,4.3,3,,2020-12-26T07:20:47,2020-12-26T15:47:53,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-27,3.1,-5.3,-0.4,0.8,-9.7,-4,-2.4,86.3,0.006,100,12.5,"rain,snow",0,0,22,14.3,54.8,1016.2,56.3,10.8,41.3,3.5,3,,2020-12-27T07:21:02,2020-12-27T15:48:38,0.41,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-28,9.2,2.6,6.5,8.2,-0.8,3.9,3.4,81.3,1.001,100,16.67,rain,0,0,43.9,23.7,137.7,1000.6,68.8,10,31.2,2.6,2,,2020-12-28T07:21:15,2020-12-28T15:49:26,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-29,12.3,4.9,8.8,12.3,2.4,6.6,4.5,75,0.189,100,16.67,rain,0,0,74.9,43,173.4,1001.5,42.6,10.6,56.7,4.8,3,,2020-12-29T07:21:24,2020-12-29T15:50:15,0.48,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-30,9.6,5.6,7.3,8.9,3,5.6,5.8,90.7,5.024,100,54.17,rain,0,0,43.2,18.6,144.8,1006.2,86.6,9.1,18.7,1.6,1,,2020-12-30T07:21:30,2020-12-30T15:51:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2020-12-31,7.8,4.6,6.5,7.8,2.7,5.1,6.1,97.5,9.097,100,66.67,rain,0,0.1,21.2,14.5,15.7,1006.8,94.9,4.8,6.4,0.6,0,,2020-12-31T07:21:34,2020-12-31T15:52:02,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-01,5.7,3.3,4.6,2.9,-0.5,1.5,3,89.8,8.489,100,37.5,rain,0,0,34.6,24.9,192.4,1013.2,8.9,6.8,44,3.9,2,,2021-01-01T07:21:35,2021-01-01T15:52:59,0.58,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-02,11.5,0.4,4.9,11.5,-3,2.8,1.3,79,0.096,100,4.17,rain,0,0,23,14.5,90.5,1018.4,0.4,10,57.8,5,3,,2021-01-02T07:21:32,2021-01-02T15:53:58,0.62,Rain,Clear conditions throughout the day with early morning rain.,rain,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-03,7.1,0.6,4.1,4.9,-3.1,1.3,2.2,87.8,2.532,100,29.17,rain,0,0,20.5,17.7,85.6,1016,1,8.8,26.1,2.2,1,,2021-01-03T07:21:27,2021-01-03T15:54:59,0.65,Rain,Clear conditions throughout the day with rain.,rain,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-04,7.5,4.1,5.9,5.7,1.4,3.8,5.4,96.7,3.42,100,45.83,rain,0,0,31.3,14.2,50.2,1013.4,1.3,7.9,34.8,3,2,,2021-01-04T07:21:19,2021-01-04T15:56:02,0.69,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-05,6.5,3.9,5.6,6.1,-0.1,2.9,5,95.9,9.787,100,50,rain,0,0,32.4,25,225.3,1009.7,1.3,3.6,16.4,1.4,1,,2021-01-05T07:21:09,2021-01-05T15:57:07,0.72,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-06,7.1,2.1,4.2,4.9,-2.2,1.7,3.1,92.8,1.253,100,16.67,rain,0,0,27.7,17.8,130.8,1013.7,1,7.5,34.9,3.1,2,,2021-01-06T07:20:55,2021-01-06T15:58:15,0.75,Rain,Clear conditions throughout the day with rain.,rain,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-07,4.7,-1.4,2.6,2.5,-4.2,-0.7,1.3,91.8,1.228,100,16.67,rain,0,0,36.7,25,225.6,1014,0.9,8.1,45.8,4,2,,2021-01-07T07:20:39,2021-01-07T15:59:24,0.8,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-08,1.6,-3.3,-1.1,-0.6,-5.7,-3.1,-1.7,95.6,0,0,0,,0,0,20.2,10.8,38.2,1016.2,0.9,4.6,43.3,3.7,2,,2021-01-08T07:20:20,2021-01-08T16:00:35,0.83,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-09,-2.3,-5.3,-3.4,-2.3,-6.9,-3.8,-3.7,98.4,0,0,0,,0,0,20.5,7.2,143.3,1021.3,1,0.4,69,5.9,3,,2021-01-09T07:19:58,2021-01-09T16:01:47,0.87,Clear,Clear conditions throughout the day.,fog,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-10,-1,-3.9,-2.4,-3.3,-8.1,-6.2,-2.9,96.8,0,0,0,,0,0,28.1,22.7,38.7,1023.7,5.3,2.9,51.4,4.4,2,,2021-01-10T07:19:33,2021-01-10T16:03:02,0.9,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-11,1.3,-1.3,-0.2,-0.1,-7.4,-4,-2.6,83.6,0.026,100,45.83,"rain,snow",0,0.2,29.9,24.8,32.4,1020.5,1.3,2.7,45.1,3.9,2,,2021-01-11T07:19:05,2021-01-11T16:04:18,0.94,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-12,0.4,-1.1,-0.5,0,-5.7,-3,-0.8,97.9,0.517,100,16.67,"rain,snow",0,0.4,24.5,14.4,202,1016.2,5.4,2.4,37.9,3.3,2,,2021-01-12T07:18:35,2021-01-12T16:05:35,0.97,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-13,2.1,-2.1,-0.6,1.5,-6.7,-4.4,-1.7,92.5,0.318,100,20.83,"rain,snow",0.6,1.9,31.3,21.9,221,1010.2,1,3.2,63.2,5.4,3,,2021-01-13T07:18:02,2021-01-13T16:06:54,0,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,snow,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-14,0,-3.1,-1,-2.3,-6.3,-4.6,-1.5,96.8,0.221,100,20.83,"rain,snow",0.9,2.3,27.7,21.5,230.5,1008.4,1.1,3.8,32.3,2.7,1,,2021-01-14T07:17:26,2021-01-14T16:08:14,0.04,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,snow,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-15,-2.2,-7.9,-3.4,-2.3,-13,-6.3,-5.7,84.9,0.119,100,16.67,snow,0,4.6,22.7,23.2,29.4,1016.5,5.3,3.5,41.4,3.5,2,,2021-01-15T07:16:48,2021-01-15T16:09:36,0.07,Snow,Clear conditions throughout the day with snow.,snow,"LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-16,-3.4,-9.1,-6.2,-6.4,-14.4,-10,-9.7,76.7,0,0,0,,0,5.3,20.9,14.4,235.6,1019.3,0.5,8.3,76.4,6.6,4,,2021-01-16T07:16:07,2021-01-16T16:10:59,0.1,Clear,Clear conditions throughout the day.,clear-day,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-17,-3.5,-9.1,-5.6,-3.7,-14.4,-9,-7,89.4,0.406,100,4.17,snow,0,5.3,21.2,14.4,153.7,1018.3,1.2,8.3,50.1,4.3,2,,2021-01-17T07:15:24,2021-01-17T16:12:23,0.14,Snow,Clear conditions throughout the day with morning snow.,snow,"15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-18,-4.5,-7.8,-5.9,-4.9,-11.5,-8.3,-7.7,86.7,0.406,100,4.17,snow,0,4.8,15.5,10.8,201.3,1023.3,5.2,4.7,43.7,3.5,2,,2021-01-18T07:14:38,2021-01-18T16:13:48,0.17,Snow,Clear conditions throughout the day with morning snow.,snow,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2021-01-19,-0.8,-8.6,-3.6,-5.5,-11.9,-7.7,-4.5,93.5,0.279,100,8.33,"rain,snow",0.1,3.9,32,24.9,179.2,1022.4,1.2,6.4,30.4,2.6,2,,2021-01-19T07:13:50,2021-01-19T16:15:14,0.2,"Snow, Rain",Clear conditions throughout the day with rain or snow in the morning and afternoon.,snow,"15042099999,12882099999,12866099999,12892099999,15080099999"
