Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"PM2.5 (ug/m3)";"SO2 (ug/m3)"
"2024-08-11 05:00:00";609;11,0;11,9;;9;3,1
"2024-08-11 06:00:00";607;10,8;12,1;;9;3,1
"2024-08-11 07:00:00";625;7,6;9,2;;11;3,3
"2024-08-11 08:00:00";596;4,8;6,0;;16;3,1
"2024-08-11 09:00:00";612;4,8;6,2;;16;3,2
"2024-08-11 10:00:00";646;4,3;5,0;;16;3,4
"2024-08-11 11:00:00";655;5,0;6,0;;15;3,5
"2024-08-11 12:00:00";658;3,6;4,4;;12;3,4
"2024-08-11 13:00:00";656;3,1;3,9;;12;3,2
"2024-08-11 14:00:00";635;3,0;3,8;;13;3,3
"2024-08-11 15:00:00";634;2,9;3,8;;12;3,4
"2024-08-11 16:00:00";648;3,4;4,3;;8;3,3
"2024-08-11 17:00:00";634;3,2;4,1;;7;3,3
"2024-08-11 18:00:00";641;3,1;3,9;;4;3,3
"2024-08-11 19:00:00";662;13,5;14,1;;5;3,3
"2024-08-11 20:00:00";738;28,0;29,0;;6;3,2
"2024-08-11 21:00:00";736;21,7;22,5;;6;3,1
"2024-08-11 22:00:00";724;18,9;19,8;;7;3,2
"2024-08-11 23:00:00";712;17,0;18,4;;8;3,1
"2024-08-12 00:00:00";644;12,0;13,1;;11;3,0
"2024-08-12 01:00:00";613;7,3;8,1;;12;3,0
"2024-08-12 02:00:00";609;6,0;7,1;;13;3,2
"2024-08-12 03:00:00";602;5,0;6,0;;13;3,2
"2024-08-12 04:00:00";605;6,6;7,5;;12;3,0
"2024-08-12 05:00:00";604;8,6;9,5;;11;3,0
"2024-08-12 06:00:00";606;11,9;13,4;;7;2,9
"2024-08-12 07:00:00";599;13,5;16,2;;9;3,2
"2024-08-12 08:00:00";593;12,5;15,5;;14;3,1
"2024-08-12 09:00:00";601;9,5;12,1;;14;3,2
"2024-08-12 10:00:00";643;5,5;6,8;;11;3,1
"2024-08-12 11:00:00";657;4,5;5,5;;11;3,3
"2024-08-12 12:00:00";661;4,2;5,1;;9;3,4
"2024-08-12 13:00:00";659;3,3;4,0;;8;3,3
"2024-08-12 14:00:00";654;4,5;6,2;;5;3,3
"2024-08-12 15:00:00";649;3,5;4,3;;5;3,4
"2024-08-12 16:00:00";662;4,1;4,9;;4;3,6
"2024-08-12 17:00:00";653;4,7;5,6;;5;3,4
"2024-08-12 18:00:00";660;5,4;6,1;;7;3,3
"2024-08-12 19:00:00";677;8,4;9,1;;7;3,3
"2024-08-12 20:00:00";678;8,9;9,6;;6;3,2
"2024-08-12 21:00:00";630;7,6;8,4;;7;3,2
"2024-08-12 22:00:00";613;7,2;8,3;;9;3,1
"2024-08-12 23:00:00";593;5,9;6,7;;8;3,0
"2024-08-13 00:00:00";605;6,4;7,2;;7;3,0
"2024-08-13 01:00:00";618;7,5;8,2;;7;2,9
"2024-08-13 02:00:00";589;7,9;8,7;;7;2,9
"2024-08-13 03:00:00";573;6,9;7,7;;6;3,0
"2024-08-13 04:00:00";579;9,7;10,4;;5;3,0
"2024-08-13 05:00:00";598;20,5;22,0;;6;3,1
"2024-08-13 06:00:00";616;21,0;23,9;;9;3,0
"2024-08-13 07:00:00";640;15,6;17,9;;11;3,3
"2024-08-13 08:00:00";607;10,8;13,1;;15;3,0
"2024-08-13 09:00:00";641;6,4;7,8;;16;3,2
"2024-08-13 10:00:00";675;5,8;7,0;;16;3,6
"2024-08-13 11:00:00";684;4,4;5,4;;15;3,4
"2024-08-13 12:00:00";687;4,0;4,8;;11;3,6
"2024-08-13 13:00:00";686;4,1;5,0;;11;3,4
"2024-08-13 14:00:00";674;3,8;4,8;;11;3,4
"2024-08-13 15:00:00";687;5,2;6,2;;11;3,5
"2024-08-13 16:00:00";705;5,1;6,0;;11;3,4
"2024-08-13 17:00:00";703;7,3;8,2;;11;3,7
"2024-08-13 18:00:00";713;32,6;40,2;;12;3,9
"2024-08-13 19:00:00";718;53,6;56,5;;11;3,8
"2024-08-13 20:00:00";705;39,2;42,0;;10;3,7
"2024-08-13 21:00:00";654;18,4;23,0;;10;3,3
"2024-08-13 22:00:00";634;8,4;9,1;;8;3,4
"2024-08-13 23:00:00";616;9,8;10,6;;9;3,3
"2024-08-14 00:00:00";610;5,3;6,0;;10;3,3
"2024-08-14 01:00:00";618;8,2;9,1;;11;3,3
"2024-08-14 02:00:00";610;9,4;10,4;;12;3,5
"2024-08-14 03:00:00";603;4,7;5,6;;12;3,3
"2024-08-14 04:00:00";605;5,6;6,4;;13;3,4
"2024-08-14 05:00:00";604;9,4;10,4;;12;3,3
"2024-08-14 06:00:00";634;17,8;19,9;;11;3,4
"2024-08-14 07:00:00";653;16,3;18,9;;12;3,9
