Date;Station1_CO;Station1_NO2;Station1_NOx;Station1_PM10;Station1_SO2;Station2_CO;Station2_NO2;Station2_NOx;Station2_O3;Station2_PM10;Station2_PM2.5;Station2_SO2;Station2_NO
2015-08-22 00:00:00;220.0;;;16,0;;315;22,7;28,0;34,0;14,0;;2,9;
2015-08-23 00:00:00;323.0;;;22,0;;368;21,4;30,8;43,2;21,0;;3,5;
2015-08-24 00:00:00;427.0;;;34,0;;384;23,4;33,5;46,1;26,0;;5,5;
2015-08-25 00:00:00;377.0;;;31,0;;362;25,6;30,9;52,7;31,0;;5,9;
2015-08-26 00:00:00;341.0;39,6;68,4;29,0;;350;24,8;30,7;58,0;25,0;;4,3;
2015-08-27 00:00:00;413.0;51,8;101,1;39,0;;393;19,9;23,9;59,9;32,0;;5,4;
2015-08-28 00:00:00;526.0;65,1;130,1;52,0;;454;28,5;36,5;68,0;45,0;;8,2;
2015-08-29 00:00:00;526.0;49,1;108,9;42,0;;494;28,0;37,1;61,2;36,0;;4,3;
2015-08-30 00:00:00;415.0;39,0;72,7;38,0;;414;23,6;26,7;74,5;36,0;;5,2;
2015-08-31 00:00:00;463.0;56,6;100,3;46,0;;402;21,2;24,9;73,8;40,0;;7,9;
2015-09-01 00:00:00;549.0;68,9;133,1;51,0;;375;15,2;17,2;76,2;39,0;;7,8;
2015-09-02 00:00:00;417.0;49,7;85,2;42,0;;315;16,1;18,6;85,1;34,0;;4,5;
2015-09-03 00:00:00;305.0;23,9;35,7;;;314;17,8;20,7;69,0;24,0;;3,7;
2015-09-04 00:00:00;383.0;37,9;70,0;;;343;19,6;22,4;67,4;26,0;;3,9;
2015-09-05 00:00:00;289.0;18,0;27,6;21,0;;364;22,7;25,9;42,0;19,0;;3,5;
2015-09-06 00:00:00;227.0;12,1;20,1;11,0;;264;7,4;8,4;60,8;10,0;;3,6;
2015-09-07 00:00:00;305.0;29,3;67,3;16,0;;241;11,4;13,3;45,2;11,0;;3,8;
